"지역명","규모구분","연도","월","분양가격(㎡)"
"충남","전용면적 60㎡초과 85㎡이하","2016","10","2243"
"충남","전용면적 85㎡초과 102㎡이하","2016","10","2614"
"충남","전용면적 102㎡초과","2016","10","2765"
"전북","전체","2016","10","1927"
"전북","전용면적 60㎡이하","2016","10","1942"
"전북","전용면적 60㎡초과 85㎡이하","2016","10","1933"
"전북","전용면적 85㎡초과 102㎡이하","2016","10","2305"
"전북","전용면적 102㎡초과","2016","10","2324"
"전남","전체","2016","10","1982"
"전남","전용면적 60㎡이하","2016","10","2058"
"전남","전용면적 60㎡초과 85㎡이하","2016","10","1984"
"전남","전용면적 85㎡초과 102㎡이하","2016","10","2467"
"전남","전용면적 102㎡초과","2016","10","2157"
"경북","전체","2016","10","2294"
"경북","전용면적 60㎡이하","2016","10","2277"
"경북","전용면적 60㎡초과 85㎡이하","2016","10","2302"
"경북","전용면적 85㎡초과 102㎡이하","2016","10","2653"
"경북","전용면적 102㎡초과","2016","10","2544"
"경남","전체","2016","10","2412"
"경남","전용면적 60㎡이하","2016","10","2495"
"경남","전용면적 60㎡초과 85㎡이하","2016","10","2406"
"경남","전용면적 85㎡초과 102㎡이하","2016","10","2870"
"경남","전용면적 102㎡초과","2016","10","2638"
"제주","전체","2016","10","3083"
"제주","전용면적 60㎡이하","2016","10","4091"
"제주","전용면적 60㎡초과 85㎡이하","2016","10","2994"
"제주","전용면적 85㎡초과 102㎡이하","2016","10","3157"
"제주","전용면적 102㎡초과","2016","10","3082"
"서울","전체","2016","11","6370"
"서울","전용면적 60㎡이하","2016","11","6695"
"서울","전용면적 60㎡초과 85㎡이하","2016","11","6508"
"서울","전용면적 85㎡초과 102㎡이하","2016","11","6749"
"서울","전용면적 102㎡초과","2016","11","6350"
"인천","전체","2016","11","3151"
"인천","전용면적 60㎡이하","2016","11","3121"
"인천","전용면적 60㎡초과 85㎡이하","2016","11","3153"
"인천","전용면적 85㎡초과 102㎡이하","2016","11","3311"
"인천","전용면적 102㎡초과","2016","11","4201"
"경기","전체","2016","11","3546"
"경기","전용면적 60㎡이하","2016","11","3650"
"경기","전용면적 60㎡초과 85㎡이하","2016","11","3497"
"경기","전용면적 85㎡초과 102㎡이하","2016","11","3439"
"경기","전용면적 102㎡초과","2016","11","4230"
"부산","전체","2016","11","3083"
"부산","전용면적 60㎡이하","2016","11","3039"
"부산","전용면적 60㎡초과 85㎡이하","2016","11","3070"
"부산","전용면적 85㎡초과 102㎡이하","2016","11","3395"
"부산","전용면적 102㎡초과","2016","11","3840"
"대구","전체","2016","11","3109"
"대구","전용면적 60㎡이하","2016","11","3182"
"대구","전용면적 60㎡초과 85㎡이하","2016","11","3114"
"대구","전용면적 85㎡초과 102㎡이하","2016","11","3045"
"대구","전용면적 102㎡초과","2016","11","5014"
"광주","전체","2016","11","2775"
"광주","전용면적 60㎡이하","2016","11","2559"
"광주","전용면적 60㎡초과 85㎡이하","2016","11","2784"
"광주","전용면적 85㎡초과 102㎡이하","2016","11","2817"
"광주","전용면적 102㎡초과","2016","11","3273"
"대전","전체","2016","11","2685"
"대전","전용면적 60㎡이하","2016","11","2671"
"대전","전용면적 60㎡초과 85㎡이하","2016","11","2660"
"대전","전용면적 85㎡초과 102㎡이하","2016","11","2600"
"대전","전용면적 102㎡초과","2016","11","4328"
"울산","전체","2016","11","3260"
"울산","전용면적 60㎡이하","2016","11","2842"
"울산","전용면적 60㎡초과 85㎡이하","2016","11","3274"
"울산","전용면적 85㎡초과 102㎡이하","2016","11",""
"울산","전용면적 102㎡초과","2016","11","3195"
"세종","전체","2016","11","2702"
"세종","전용면적 60㎡이하","2016","11","2778"
"세종","전용면적 60㎡초과 85㎡이하","2016","11","2709"
"세종","전용면적 85㎡초과 102㎡이하","2016","11","2687"
"세종","전용면적 102㎡초과","2016","11","2670"
"강원","전체","2016","11","2071"
"강원","전용면적 60㎡이하","2016","11","2017"
"강원","전용면적 60㎡초과 85㎡이하","2016","11","2073"
"강원","전용면적 85㎡초과 102㎡이하","2016","11","2031"
"강원","전용면적 102㎡초과","2016","11","2191"
"충북","전체","2016","11","2125"
"충북","전용면적 60㎡이하","2016","11","2082"
"충북","전용면적 60㎡초과 85㎡이하","2016","11","2144"
"충북","전용면적 85㎡초과 102㎡이하","2016","11","2711"
"충북","전용면적 102㎡초과","2016","11","2221"
"충남","전체","2016","11","2277"
"충남","전용면적 60㎡이하","2016","11","2322"
"충남","전용면적 60㎡초과 85㎡이하","2016","11","2278"
"충남","전용면적 85㎡초과 102㎡이하","2016","11","2926"
"충남","전용면적 102㎡초과","2016","11","2685"
"전북","전체","2016","11","1928"
"전북","전용면적 60㎡이하","2016","11","1942"
"전북","전용면적 60㎡초과 85㎡이하","2016","11","1934"
"전북","전용면적 85㎡초과 102㎡이하","2016","11","2305"
"전북","전용면적 102㎡초과","2016","11","2321"
"전남","전체","2016","11","2056"
"전남","전용면적 60㎡이하","2016","11","2058"
"전남","전용면적 60㎡초과 85㎡이하","2016","11","2058"
"전남","전용면적 85㎡초과 102㎡이하","2016","11","2467"
"전남","전용면적 102㎡초과","2016","11","2262"
"경북","전체","2016","11","2294"
"경북","전용면적 60㎡이하","2016","11","2290"
"경북","전용면적 60㎡초과 85㎡이하","2016","11","2303"
"경북","전용면적 85㎡초과 102㎡이하","2016","11","2690"
"경북","전용면적 102㎡초과","2016","11","2499"
"경남","전체","2016","11","2359"
"경남","전용면적 60㎡이하","2016","11","2496"
"경남","전용면적 60㎡초과 85㎡이하","2016","11","2351"
"경남","전용면적 85㎡초과 102㎡이하","2016","11","2872"
"경남","전용면적 102㎡초과","2016","11","2621"
"제주","전체","2016","11","3107"
"제주","전용면적 60㎡이하","2016","11","4091"
"제주","전용면적 60㎡초과 85㎡이하","2016","11","3024"
"제주","전용면적 85㎡초과 102㎡이하","2016","11","3157"
"제주","전용면적 102㎡초과","2016","11","3082"
"서울","전체","2016","12","6443"
"서울","전용면적 60㎡이하","2016","12","6713"
"서울","전용면적 60㎡초과 85㎡이하","2016","12","6492"
"서울","전용면적 85㎡초과 102㎡이하","2016","12","7030"
"서울","전용면적 102㎡초과","2016","12","6771"
"인천","전체","2016","12","3132"
"인천","전용면적 60㎡이하","2016","12","3181"
"인천","전용면적 60㎡초과 85㎡이하","2016","12","3137"
"인천","전용면적 85㎡초과 102㎡이하","2016","12","3275"
"인천","전용면적 102㎡초과","2016","12","4201"
"경기","전체","2016","12","3555"
"경기","전용면적 60㎡이하","2016","12","3602"
"경기","전용면적 60㎡초과 85㎡이하","2016","12","3508"
"경기","전용면적 85㎡초과 102㎡이하","2016","12","3360"
"경기","전용면적 102㎡초과","2016","12","4229"
"부산","전체","2016","12","3253"
"부산","전용면적 60㎡이하","2016","12","3030"
"부산","전용면적 60㎡초과 85㎡이하","2016","12","3249"
"부산","전용면적 85㎡초과 102㎡이하","2016","12","3354"
"부산","전용면적 102㎡초과","2016","12","4214"
"대구","전체","2016","12","3144"
"대구","전용면적 60㎡이하","2016","12","3500"
"대구","전용면적 60㎡초과 85㎡이하","2016","12","3151"
"대구","전용면적 85㎡초과 102㎡이하","2016","12","3045"
"대구","전용면적 102㎡초과","2016","12","5014"
"광주","전체","2016","12","2783"
"광주","전용면적 60㎡이하","2016","12","2557"
"광주","전용면적 60㎡초과 85㎡이하","2016","12","2794"
"광주","전용면적 85㎡초과 102㎡이하","2016","12","2817"
"광주","전용면적 102㎡초과","2016","12","3273"
"대전","전체","2016","12","2685"
"대전","전용면적 60㎡이하","2016","12","2671"
"대전","전용면적 60㎡초과 85㎡이하","2016","12","2660"
"대전","전용면적 85㎡초과 102㎡이하","2016","12","2600"
"대전","전용면적 102㎡초과","2016","12","4328"
"울산","전체","2016","12","3260"
"울산","전용면적 60㎡이하","2016","12","2858"
"울산","전용면적 60㎡초과 85㎡이하","2016","12","3272"
"울산","전용면적 85㎡초과 102㎡이하","2016","12",""
"울산","전용면적 102㎡초과","2016","12","3177"
"세종","전체","2016","12","2705"
"세종","전용면적 60㎡이하","2016","12","2769"
"세종","전용면적 60㎡초과 85㎡이하","2016","12","2706"
"세종","전용면적 85㎡초과 102㎡이하","2016","12","2676"
"세종","전용면적 102㎡초과","2016","12","2673"
"강원","전체","2016","12","2087"
"강원","전용면적 60㎡이하","2016","12","2085"
"강원","전용면적 60㎡초과 85㎡이하","2016","12","2085"
"강원","전용면적 85㎡초과 102㎡이하","2016","12","2248"
"강원","전용면적 102㎡초과","2016","12","2247"
"충북","전체","2016","12","2081"
"충북","전용면적 60㎡이하","2016","12","2099"
"충북","전용면적 60㎡초과 85㎡이하","2016","12","2100"
"충북","전용면적 85㎡초과 102㎡이하","2016","12","2855"
"충북","전용면적 102㎡초과","2016","12","2362"
"충남","전체","2016","12","2274"
"충남","전용면적 60㎡이하","2016","12","2355"
"충남","전용면적 60㎡초과 85㎡이하","2016","12","2273"
"충남","전용면적 85㎡초과 102㎡이하","2016","12","2926"
"충남","전용면적 102㎡초과","2016","12","2685"
"전북","전체","2016","12","2004"
"전북","전용면적 60㎡이하","2016","12","2265"
"전북","전용면적 60㎡초과 85㎡이하","2016","12","2004"
"전북","전용면적 85㎡초과 102㎡이하","2016","12","2305"
"전북","전용면적 102㎡초과","2016","12","2321"
"전남","전체","2016","12","2078"
"전남","전용면적 60㎡이하","2016","12","2058"
"전남","전용면적 60㎡초과 85㎡이하","2016","12","2074"
"전남","전용면적 85㎡초과 102㎡이하","2016","12","2467"
"전남","전용면적 102㎡초과","2016","12","2319"
"경북","전체","2016","12","2311"
"경북","전용면적 60㎡이하","2016","12","2327"
"경북","전용면적 60㎡초과 85㎡이하","2016","12","2314"
"경북","전용면적 85㎡초과 102㎡이하","2016","12","2690"
"경북","전용면적 102㎡초과","2016","12","2499"
"경남","전체","2016","12","2388"
"경남","전용면적 60㎡이하","2016","12","2478"
"경남","전용면적 60㎡초과 85㎡이하","2016","12","2380"
"경남","전용면적 85㎡초과 102㎡이하","2016","12","2872"
"경남","전용면적 102㎡초과","2016","12","2621"
"제주","전체","2016","12","3132"
"제주","전용면적 60㎡이하","2016","12","4091"
"제주","전용면적 60㎡초과 85㎡이하","2016","12","3048"
"제주","전용면적 85㎡초과 102㎡이하","2016","12","3157"
"제주","전용면적 102㎡초과","2016","12","3082"
"서울","전체","2017","01","6450"
"서울","전용면적 60㎡이하","2017","01","6662"
"서울","전용면적 60㎡초과 85㎡이하","2017","01","6500"
"서울","전용면적 85㎡초과 102㎡이하","2017","01","7030"
"서울","전용면적 102㎡초과","2017","01","6771"
"인천","전체","2017","01","3132"
"인천","전용면적 60㎡이하","2017","01","3181"
"인천","전용면적 60㎡초과 85㎡이하","2017","01","3137"
"인천","전용면적 85㎡초과 102㎡이하","2017","01","3275"
"인천","전용면적 102㎡초과","2017","01","4201"
"경기","전체","2017","01","3554"
"경기","전용면적 60㎡이하","2017","01","3609"
"경기","전용면적 60㎡초과 85㎡이하","2017","01","3508"
"경기","전용면적 85㎡초과 102㎡이하","2017","01","3360"
"경기","전용면적 102㎡초과","2017","01","4229"
"부산","전체","2017","01","3244"
"부산","전용면적 60㎡이하","2017","01","3030"
"부산","전용면적 60㎡초과 85㎡이하","2017","01","3240"
"부산","전용면적 85㎡초과 102㎡이하","2017","01","3354"
"부산","전용면적 102㎡초과","2017","01","4214"
"대구","전체","2017","01","3121"
"대구","전용면적 60㎡이하","2017","01","3608"
"대구","전용면적 60㎡초과 85㎡이하","2017","01","3129"
"대구","전용면적 85㎡초과 102㎡이하","2017","01","3045"
"대구","전용면적 102㎡초과","2017","01","5014"
"광주","전체","2017","01","2778"
"광주","전용면적 60㎡이하","2017","01","2557"
"광주","전용면적 60㎡초과 85㎡이하","2017","01","2790"
"광주","전용면적 85㎡초과 102㎡이하","2017","01","2817"
"광주","전용면적 102㎡초과","2017","01","3273"
"대전","전체","2017","01","2685"
"대전","전용면적 60㎡이하","2017","01","2671"
"대전","전용면적 60㎡초과 85㎡이하","2017","01","2660"
"대전","전용면적 85㎡초과 102㎡이하","2017","01","2600"
"대전","전용면적 102㎡초과","2017","01","4328"
"울산","전체","2017","01","3260"
"울산","전용면적 60㎡이하","2017","01","2858"
"울산","전용면적 60㎡초과 85㎡이하","2017","01","3272"
"울산","전용면적 85㎡초과 102㎡이하","2017","01",""
"울산","전용면적 102㎡초과","2017","01","3177"
"세종","전체","2017","01","2705"
"세종","전용면적 60㎡이하","2017","01","2769"
"세종","전용면적 60㎡초과 85㎡이하","2017","01","2706"
"세종","전용면적 85㎡초과 102㎡이하","2017","01","2676"
"세종","전용면적 102㎡초과","2017","01","2673"
"강원","전체","2017","01","2085"
"강원","전용면적 60㎡이하","2017","01","2084"
"강원","전용면적 60㎡초과 85㎡이하","2017","01","2083"
"강원","전용면적 85㎡초과 102㎡이하","2017","01","2213"
"강원","전용면적 102㎡초과","2017","01","2246"
"충북","전체","2017","01","2105"
"충북","전용면적 60㎡이하","2017","01","2142"
"충북","전용면적 60㎡초과 85㎡이하","2017","01","2124"
"충북","전용면적 85㎡초과 102㎡이하","2017","01","2855"
"충북","전용면적 102㎡초과","2017","01","2362"
"충남","전체","2017","01","2235"
"충남","전용면적 60㎡이하","2017","01","2335"
"충남","전용면적 60㎡초과 85㎡이하","2017","01","2236"
"충남","전용면적 85㎡초과 102㎡이하","2017","01","2963"
"충남","전용면적 102㎡초과","2017","01","2679"
"전북","전체","2017","01","2006"
"전북","전용면적 60㎡이하","2017","01","2315"
"전북","전용면적 60㎡초과 85㎡이하","2017","01","2004"
"전북","전용면적 85㎡초과 102㎡이하","2017","01","2305"
"전북","전용면적 102㎡초과","2017","01","2321"
"전남","전체","2017","01","2078"
"전남","전용면적 60㎡이하","2017","01","2058"
"전남","전용면적 60㎡초과 85㎡이하","2017","01","2074"
"전남","전용면적 85㎡초과 102㎡이하","2017","01","2467"
"전남","전용면적 102㎡초과","2017","01","2319"
"경북","전체","2017","01","2312"
"경북","전용면적 60㎡이하","2017","01","2328"
"경북","전용면적 60㎡초과 85㎡이하","2017","01","2315"
"경북","전용면적 85㎡초과 102㎡이하","2017","01","2690"
"경북","전용면적 102㎡초과","2017","01","2540"
"경남","전체","2017","01","2390"
"경남","전용면적 60㎡이하","2017","01","2478"
"경남","전용면적 60㎡초과 85㎡이하","2017","01","2382"
"경남","전용면적 85㎡초과 102㎡이하","2017","01","2872"
"경남","전용면적 102㎡초과","2017","01","2623"
"제주","전체","2017","01","3124"
"제주","전용면적 60㎡이하","2017","01","4091"
"제주","전용면적 60㎡초과 85㎡이하","2017","01","3036"
"제주","전용면적 85㎡초과 102㎡이하","2017","01","3157"
"제주","전용면적 102㎡초과","2017","01","3082"
"서울","전체","2017","02","6464"
"서울","전용면적 60㎡이하","2017","02","6668"
"서울","전용면적 60㎡초과 85㎡이하","2017","02","6522"
"서울","전용면적 85㎡초과 102㎡이하","2017","02","6655"
"서울","전용면적 102㎡초과","2017","02","6893"
"인천","전체","2017","02","3167"
"인천","전용면적 60㎡이하","2017","02","3197"
"인천","전용면적 60㎡초과 85㎡이하","2017","02","3171"
"인천","전용면적 85㎡초과 102㎡이하","2017","02","3275"
"인천","전용면적 102㎡초과","2017","02","4201"
"경기","전체","2017","02","3607"
"경기","전용면적 60㎡이하","2017","02","3652"
"경기","전용면적 60㎡초과 85㎡이하","2017","02","3562"
"경기","전용면적 85㎡초과 102㎡이하","2017","02","3454"
"경기","전용면적 102㎡초과","2017","02","4296"
"부산","전체","2017","02","3243"
"부산","전용면적 60㎡이하","2017","02","3030"
"부산","전용면적 60㎡초과 85㎡이하","2017","02","3239"
"부산","전용면적 85㎡초과 102㎡이하","2017","02","3354"
"부산","전용면적 102㎡초과","2017","02","4214"
"대구","전체","2017","02","3158"
"대구","전용면적 60㎡이하","2017","02","3608"
"대구","전용면적 60㎡초과 85㎡이하","2017","02","3167"
"대구","전용면적 85㎡초과 102㎡이하","2017","02","3045"
"대구","전용면적 102㎡초과","2017","02","5014"
"광주","전체","2017","02","2778"
"광주","전용면적 60㎡이하","2017","02","2557"
"광주","전용면적 60㎡초과 85㎡이하","2017","02","2790"
"광주","전용면적 85㎡초과 102㎡이하","2017","02","2817"
"광주","전용면적 102㎡초과","2017","02","3273"
"대전","전체","2017","02","2721"
"대전","전용면적 60㎡이하","2017","02","2776"
"대전","전용면적 60㎡초과 85㎡이하","2017","02","2681"
"대전","전용면적 85㎡초과 102㎡이하","2017","02","2600"
"대전","전용면적 102㎡초과","2017","02","4328"
"울산","전체","2017","02","3263"
"울산","전용면적 60㎡이하","2017","02","2858"
"울산","전용면적 60㎡초과 85㎡이하","2017","02","3274"
"울산","전용면적 85㎡초과 102㎡이하","2017","02",""
"울산","전용면적 102㎡초과","2017","02","3177"
"세종","전체","2017","02","2705"
"세종","전용면적 60㎡이하","2017","02","2769"
"세종","전용면적 60㎡초과 85㎡이하","2017","02","2706"
"세종","전용면적 85㎡초과 102㎡이하","2017","02","2676"
"세종","전용면적 102㎡초과","2017","02","2673"
"강원","전체","2017","02","2090"
"강원","전용면적 60㎡이하","2017","02","2082"
"강원","전용면적 60㎡초과 85㎡이하","2017","02","2090"
"강원","전용면적 85㎡초과 102㎡이하","2017","02","2221"
"강원","전용면적 102㎡초과","2017","02","2251"
"충북","전체","2017","02","2044"
"충북","전용면적 60㎡이하","2017","02","2049"
"충북","전용면적 60㎡초과 85㎡이하","2017","02","2061"
"충북","전용면적 85㎡초과 102㎡이하","2017","02","2855"
"충북","전용면적 102㎡초과","2017","02","2358"
"충남","전체","2017","02","2236"
"충남","전용면적 60㎡이하","2017","02","2335"
"충남","전용면적 60㎡초과 85㎡이하","2017","02","2238"
"충남","전용면적 85㎡초과 102㎡이하","2017","02","2963"
"충남","전용면적 102㎡초과","2017","02","2679"
"전북","전체","2017","02","2009"
"전북","전용면적 60㎡이하","2017","02","2346"
"전북","전용면적 60㎡초과 85㎡이하","2017","02","1987"
"전북","전용면적 85㎡초과 102㎡이하","2017","02","2305"
"전북","전용면적 102㎡초과","2017","02","2300"
"전남","전체","2017","02","2093"
"전남","전용면적 60㎡이하","2017","02","2058"
"전남","전용면적 60㎡초과 85㎡이하","2017","02","2096"
"전남","전용면적 85㎡초과 102㎡이하","2017","02","2467"
"전남","전용면적 102㎡초과","2017","02","2319"
"경북","전체","2017","02","2307"
"경북","전용면적 60㎡이하","2017","02","2340"
"경북","전용면적 60㎡초과 85㎡이하","2017","02","2306"
"경북","전용면적 85㎡초과 102㎡이하","2017","02","2690"
"경북","전용면적 102㎡초과","2017","02","2540"
"경남","전체","2017","02","2384"
"경남","전용면적 60㎡이하","2017","02","2575"
"경남","전용면적 60㎡초과 85㎡이하","2017","02","2375"
"경남","전용면적 85㎡초과 102㎡이하","2017","02","2872"
"경남","전용면적 102㎡초과","2017","02","2716"
"제주","전체","2017","02","3134"
"제주","전용면적 60㎡이하","2017","02","4038"
"제주","전용면적 60㎡초과 85㎡이하","2017","02","3042"
"제주","전용면적 85㎡초과 102㎡이하","2017","02","3157"
"제주","전용면적 102㎡초과","2017","02","3082"
"서울","전체","2017","03","6370"
"서울","전용면적 60㎡이하","2017","03","6570"
"서울","전용면적 60㎡초과 85㎡이하","2017","03","6420"
"서울","전용면적 85㎡초과 102㎡이하","2017","03","6457"
"서울","전용면적 102㎡초과","2017","03","6709"
"인천","전체","2017","03","3179"
"인천","전용면적 60㎡이하","2017","03","3268"
"인천","전용면적 60㎡초과 85㎡이하","2017","03","3177"
"인천","전용면적 85㎡초과 102㎡이하","2017","03","3275"
"인천","전용면적 102㎡초과","2017","03","4201"
"경기","전체","2017","03","3632"
"경기","전용면적 60㎡이하","2017","03","3773"
"경기","전용면적 60㎡초과 85㎡이하","2017","03","3585"
"경기","전용면적 85㎡초과 102㎡이하","2017","03","3527"
"경기","전용면적 102㎡초과","2017","03","4321"
"부산","전체","2017","03","3290"
"부산","전용면적 60㎡이하","2017","03","3123"
"부산","전용면적 60㎡초과 85㎡이하","2017","03","3273"
"부산","전용면적 85㎡초과 102㎡이하","2017","03","3354"
"부산","전용면적 102㎡초과","2017","03","3931"
"대구","전체","2017","03","3200"
"대구","전용면적 60㎡이하","2017","03","3848"
"대구","전용면적 60㎡초과 85㎡이하","2017","03","3208"
"대구","전용면적 85㎡초과 102㎡이하","2017","03","3216"
"대구","전용면적 102㎡초과","2017","03","5014"
"광주","전체","2017","03","2783"
"광주","전용면적 60㎡이하","2017","03","2448"
"광주","전용면적 60㎡초과 85㎡이하","2017","03","2798"
"광주","전용면적 85㎡초과 102㎡이하","2017","03","2817"
"광주","전용면적 102㎡초과","2017","03","3273"
"대전","전체","2017","03","2721"
"대전","전용면적 60㎡이하","2017","03","2776"
"대전","전용면적 60㎡초과 85㎡이하","2017","03","2681"
"대전","전용면적 85㎡초과 102㎡이하","2017","03","2600"
"대전","전용면적 102㎡초과","2017","03","4328"
"울산","전체","2017","03","3263"
"울산","전용면적 60㎡이하","2017","03","2858"
"울산","전용면적 60㎡초과 85㎡이하","2017","03","3274"
"울산","전용면적 85㎡초과 102㎡이하","2017","03",""
"울산","전용면적 102㎡초과","2017","03","3177"
"세종","전체","2017","03","2705"
"세종","전용면적 60㎡이하","2017","03","2769"
"세종","전용면적 60㎡초과 85㎡이하","2017","03","2706"
"세종","전용면적 85㎡초과 102㎡이하","2017","03","2676"
"세종","전용면적 102㎡초과","2017","03","2673"
"강원","전체","2017","03","2068"
"강원","전용면적 60㎡이하","2017","03","2072"
"강원","전용면적 60㎡초과 85㎡이하","2017","03","2070"
"강원","전용면적 85㎡초과 102㎡이하","2017","03","2221"
"강원","전용면적 102㎡초과","2017","03","2251"
"충북","전체","2017","03","1976"
"충북","전용면적 60㎡이하","2017","03","2155"
"충북","전용면적 60㎡초과 85㎡이하","2017","03","1983"
"충북","전용면적 85㎡초과 102㎡이하","2017","03","2855"
"충북","전용면적 102㎡초과","2017","03","2358"
"충남","전체","2017","03","2237"
"충남","전용면적 60㎡이하","2017","03","2335"
"충남","전용면적 60㎡초과 85㎡이하","2017","03","2239"
"충남","전용면적 85㎡초과 102㎡이하","2017","03","2963"
"충남","전용면적 102㎡초과","2017","03","2679"
"전북","전체","2017","03","2044"
"전북","전용면적 60㎡이하","2017","03","2350"
"전북","전용면적 60㎡초과 85㎡이하","2017","03","2040"
"전북","전용면적 85㎡초과 102㎡이하","2017","03","2321"
"전북","전용면적 102㎡초과","2017","03","2315"
"전남","전체","2017","03","2090"
"전남","전용면적 60㎡이하","2017","03","2151"
"전남","전용면적 60㎡초과 85㎡이하","2017","03","2094"
"전남","전용면적 85㎡초과 102㎡이하","2017","03","2379"
"전남","전용면적 102㎡초과","2017","03","2307"
"경북","전체","2017","03","2291"
"경북","전용면적 60㎡이하","2017","03","2342"
"경북","전용면적 60㎡초과 85㎡이하","2017","03","2286"
"경북","전용면적 85㎡초과 102㎡이하","2017","03","2690"
"경북","전용면적 102㎡초과","2017","03","2606"
"경남","전체","2017","03","2407"
"경남","전용면적 60㎡이하","2017","03","2520"
"경남","전용면적 60㎡초과 85㎡이하","2017","03","2397"
"경남","전용면적 85㎡초과 102㎡이하","2017","03","2872"
"경남","전용면적 102㎡초과","2017","03","2657"
"제주","전체","2017","03","3097"
"제주","전용면적 60㎡이하","2017","03","4038"
"제주","전용면적 60㎡초과 85㎡이하","2017","03","3038"
"제주","전용면적 85㎡초과 102㎡이하","2017","03","3157"
"제주","전용면적 102㎡초과","2017","03","3082"
"서울","전체","2017","04","6366"
"서울","전용면적 60㎡이하","2017","04","6570"
"서울","전용면적 60㎡초과 85㎡이하","2017","04","6414"
"서울","전용면적 85㎡초과 102㎡이하","2017","04","6457"
"서울","전용면적 102㎡초과","2017","04","6712"
"인천","전체","2017","04","3179"
"인천","전용면적 60㎡이하","2017","04","3268"
"인천","전용면적 60㎡초과 85㎡이하","2017","04","3177"
"인천","전용면적 85㎡초과 102㎡이하","2017","04","3275"
"인천","전용면적 102㎡초과","2017","04","4201"
"경기","전체","2017","04","3604"
"경기","전용면적 60㎡이하","2017","04","3812"
"경기","전용면적 60㎡초과 85㎡이하","2017","04","3552"
"경기","전용면적 85㎡초과 102㎡이하","2017","04","3608"
"경기","전용면적 102㎡초과","2017","04","4273"
"부산","전체","2017","04","3289"
"부산","전용면적 60㎡이하","2017","04","3089"
"부산","전용면적 60㎡초과 85㎡이하","2017","04","3307"
"부산","전용면적 85㎡초과 102㎡이하","2017","04","3354"
"부산","전용면적 102㎡초과","2017","04","3931"
"대구","전체","2017","04","3179"
"대구","전용면적 60㎡이하","2017","04","3848"
"대구","전용면적 60㎡초과 85㎡이하","2017","04","3182"
"대구","전용면적 85㎡초과 102㎡이하","2017","04","3216"
"대구","전용면적 102㎡초과","2017","04","4712"
"광주","전체","2017","04","2854"
"광주","전용면적 60㎡이하","2017","04","2448"
"광주","전용면적 60㎡초과 85㎡이하","2017","04","2852"
"광주","전용면적 85㎡초과 102㎡이하","2017","04","2880"
"광주","전용면적 102㎡초과","2017","04","3358"
"대전","전체","2017","04","2739"
"대전","전용면적 60㎡이하","2017","04","2849"
"대전","전용면적 60㎡초과 85㎡이하","2017","04","2685"
"대전","전용면적 85㎡초과 102㎡이하","2017","04","2600"
"대전","전용면적 102㎡초과","2017","04","4328"
"울산","전체","2017","04","3578"
"울산","전용면적 60㎡이하","2017","04","2904"
"울산","전용면적 60㎡초과 85㎡이하","2017","04","3591"
"울산","전용면적 85㎡초과 102㎡이하","2017","04",""
"울산","전용면적 102㎡초과","2017","04","3137"
"세종","전체","2017","04","2729"
"세종","전용면적 60㎡이하","2017","04","2769"
"세종","전용면적 60㎡초과 85㎡이하","2017","04","2698"
"세종","전용면적 85㎡초과 102㎡이하","2017","04","2787"
"세종","전용면적 102㎡초과","2017","04","2713"
"강원","전체","2017","04","2068"
"강원","전용면적 60㎡이하","2017","04","2072"
"강원","전용면적 60㎡초과 85㎡이하","2017","04","2070"
"강원","전용면적 85㎡초과 102㎡이하","2017","04","2221"
"강원","전용면적 102㎡초과","2017","04","2251"
"충북","전체","2017","04","2040"
"충북","전용면적 60㎡이하","2017","04","2155"
"충북","전용면적 60㎡초과 85㎡이하","2017","04","2045"
"충북","전용면적 85㎡초과 102㎡이하","2017","04","2563"
"충북","전용면적 102㎡초과","2017","04","2333"
"충남","전체","2017","04","2221"
"충남","전용면적 60㎡이하","2017","04","2330"
"충남","전용면적 60㎡초과 85㎡이하","2017","04","2228"
"충남","전용면적 85㎡초과 102㎡이하","2017","04","2963"
"충남","전용면적 102㎡초과","2017","04","2758"
"전북","전체","2017","04","2105"
"전북","전용면적 60㎡이하","2017","04","2350"
"전북","전용면적 60㎡초과 85㎡이하","2017","04","2101"
"전북","전용면적 85㎡초과 102㎡이하","2017","04","2321"
"전북","전용면적 102㎡초과","2017","04","2315"
"전남","전체","2017","04","2106"
"전남","전용면적 60㎡이하","2017","04","2151"
"전남","전용면적 60㎡초과 85㎡이하","2017","04","2110"
"전남","전용면적 85㎡초과 102㎡이하","2017","04","2379"
"전남","전용면적 102㎡초과","2017","04","2307"
"경북","전체","2017","04","2318"
"경북","전용면적 60㎡이하","2017","04","2390"
"경북","전용면적 60㎡초과 85㎡이하","2017","04","2307"
"경북","전용면적 85㎡초과 102㎡이하","2017","04","2690"
"경북","전용면적 102㎡초과","2017","04","2606"
"경남","전체","2017","04","2401"
"경남","전용면적 60㎡이하","2017","04","2554"
"경남","전용면적 60㎡초과 85㎡이하","2017","04","2391"
"경남","전용면적 85㎡초과 102㎡이하","2017","04","2872"
"경남","전용면적 102㎡초과","2017","04","2659"
"제주","전체","2017","04","3323"
"제주","전용면적 60㎡이하","2017","04","4630"
"제주","전용면적 60㎡초과 85㎡이하","2017","04","3196"
"제주","전용면적 85㎡초과 102㎡이하","2017","04","3271"
